failure,parser_version,source_document,status,document,reason,report_code,report_name,share_code,upload_info_id,section_name,section_text,evidence_location,extraction_status,effective_date,equity_max_pct,equity_min_pct,evidence,known_at,normalized_clause,normalization_version,clause_sha256,cluster_id,cluster_member_count
,16,163302_55931.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 30.0, 'evidence': '股票投资比例的变动范围为：基金资产净值的30%-95%', 'known_at': '2020-01-21', 'report_code': 'FA020020', 'report_name': '大摩资源优选混合（LOF)基金合同更新', 'share_code': '163302', 'source_document': '163302_55931.pdf', 'upload_info_id': '55931'}",,FA020020,大摩资源优选混合（LOF)基金合同更新,163302,55931,investment_range,股票投资比例的变动范围为：基金资产净值的30%-95%,163302_55931.pdf,success,,95.0,30.0,股票投资比例的变动范围为：基金资产净值的30%-95%,2020-01-21,股票投资比例的变动范围为:基金资产净值的30%-95%,1,0274c4ecace303430ed6daf38138401fa32295aacb1a8e75b8f607641bdabf28,n1-0274c4ecace303430ed6daf38138401fa32295aacb1a8e75b8f607641bdabf28,51
,16,163302_57664.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 30.0, 'evidence': '股票投资比例的变动范围为：基金资产净值的30%-95%', 'known_at': '2020-01-23', 'report_code': 'FA010030', 'report_name': '大摩资源优选混合（LOF)招募说明书更新', 'share_code': '163302', 'source_document': '163302_57664.pdf', 'upload_info_id': '57664'}",,FA010030,大摩资源优选混合（LOF)招募说明书更新,163302,57664,investment_range,股票投资比例的变动范围为：基金资产净值的30%-95%,163302_57664.pdf,success,,95.0,30.0,股票投资比例的变动范围为：基金资产净值的30%-95%,2020-01-23,股票投资比例的变动范围为:基金资产净值的30%-95%,1,0274c4ecace303430ed6daf38138401fa32295aacb1a8e75b8f607641bdabf28,n1-0274c4ecace303430ed6daf38138401fa32295aacb1a8e75b8f607641bdabf28,51
,16,163302_343745.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 30.0, 'evidence': '股票投资比例的变动范围为：基金资产净值的30%-95%', 'known_at': '2020-07-08', 'report_code': 'FA010030', 'report_name': '摩根士丹利华鑫资源优选混合型证券投资基金(LOF) 招募说明书更新', 'share_code': '163302', 'source_document': '163302_343745.pdf', 'upload_info_id': '343745'}",,FA010030,摩根士丹利华鑫资源优选混合型证券投资基金(LOF) 招募说明书更新,163302,343745,investment_range,股票投资比例的变动范围为：基金资产净值的30%-95%,163302_343745.pdf,success,,95.0,30.0,股票投资比例的变动范围为：基金资产净值的30%-95%,2020-07-08,股票投资比例的变动范围为:基金资产净值的30%-95%,1,0274c4ecace303430ed6daf38138401fa32295aacb1a8e75b8f607641bdabf28,n1-0274c4ecace303430ed6daf38138401fa32295aacb1a8e75b8f607641bdabf28,51
,16,163302_535932.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 30.0, 'evidence': '股票投资比例的变动范围为：基金资产净值的30%-95%', 'known_at': '2021-01-27', 'report_code': 'FA010030', 'report_name': '摩根士丹利华鑫资源优选混合型证券投资基金(LOF) 招募说明书更新', 'share_code': '163302', 'source_document': '163302_535932.pdf', 'upload_info_id': '535932'}",,FA010030,摩根士丹利华鑫资源优选混合型证券投资基金(LOF) 招募说明书更新,163302,535932,investment_range,股票投资比例的变动范围为：基金资产净值的30%-95%,163302_535932.pdf,success,,95.0,30.0,股票投资比例的变动范围为：基金资产净值的30%-95%,2021-01-27,股票投资比例的变动范围为:基金资产净值的30%-95%,1,0274c4ecace303430ed6daf38138401fa32295aacb1a8e75b8f607641bdabf28,n1-0274c4ecace303430ed6daf38138401fa32295aacb1a8e75b8f607641bdabf28,51
,16,163302_676092.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 30.0, 'evidence': '股票投资比例的变动范围为：基金资产净值的30%-95%', 'known_at': '2021-12-24', 'report_code': 'FA010030', 'report_name': '摩根士丹利华鑫资源优选混合型证券投资基金(LOF) 招募说明书更新', 'share_code': '163302', 'source_document': '163302_676092.pdf', 'upload_info_id': '676092'}",,FA010030,摩根士丹利华鑫资源优选混合型证券投资基金(LOF) 招募说明书更新,163302,676092,investment_range,股票投资比例的变动范围为：基金资产净值的30%-95%,163302_676092.pdf,success,,95.0,30.0,股票投资比例的变动范围为：基金资产净值的30%-95%,2021-12-24,股票投资比例的变动范围为:基金资产净值的30%-95%,1,0274c4ecace303430ed6daf38138401fa32295aacb1a8e75b8f607641bdabf28,n1-0274c4ecace303430ed6daf38138401fa32295aacb1a8e75b8f607641bdabf28,51
,16,163302_816822.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 30.0, 'evidence': '股票投资比例的变动范围为：基金资产净值的30%-95%', 'known_at': '2022-11-16', 'report_code': 'FA010030', 'report_name': '摩根士丹利华鑫资源优选混合型证券投资基金(LOF) 招募说明书更新', 'share_code': '163302', 'source_document': '163302_816822.pdf', 'upload_info_id': '816822'}",,FA010030,摩根士丹利华鑫资源优选混合型证券投资基金(LOF) 招募说明书更新,163302,816822,investment_range,股票投资比例的变动范围为：基金资产净值的30%-95%,163302_816822.pdf,success,,95.0,30.0,股票投资比例的变动范围为：基金资产净值的30%-95%,2022-11-16,股票投资比例的变动范围为:基金资产净值的30%-95%,1,0274c4ecace303430ed6daf38138401fa32295aacb1a8e75b8f607641bdabf28,n1-0274c4ecace303430ed6daf38138401fa32295aacb1a8e75b8f607641bdabf28,51
,16,163302_855220.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 30.0, 'evidence': '股票投资比例的变动范围为：基金资产净值的30%-95%', 'known_at': '2023-02-28', 'report_code': 'FA010030', 'report_name': '摩根士丹利华鑫资源优选混合型证券投资基金(LOF) 招募说明书更新', 'share_code': '163302', 'source_document': '163302_855220.pdf', 'upload_info_id': '855220'}",,FA010030,摩根士丹利华鑫资源优选混合型证券投资基金(LOF) 招募说明书更新,163302,855220,investment_range,股票投资比例的变动范围为：基金资产净值的30%-95%,163302_855220.pdf,success,,95.0,30.0,股票投资比例的变动范围为：基金资产净值的30%-95%,2023-02-28,股票投资比例的变动范围为:基金资产净值的30%-95%,1,0274c4ecace303430ed6daf38138401fa32295aacb1a8e75b8f607641bdabf28,n1-0274c4ecace303430ed6daf38138401fa32295aacb1a8e75b8f607641bdabf28,51
,16,163302_903470.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 30.0, 'evidence': '股票投资比例的变动范围为：基金资产净值的30%-95%', 'known_at': '2023-06-07', 'report_code': 'FA010030', 'report_name': '摩根士丹利华鑫资源优选混合型证券投资基金(LOF) 招募说明书更新', 'share_code': '163302', 'source_document': '163302_903470.pdf', 'upload_info_id': '903470'}",,FA010030,摩根士丹利华鑫资源优选混合型证券投资基金(LOF) 招募说明书更新,163302,903470,investment_range,股票投资比例的变动范围为：基金资产净值的30%-95%,163302_903470.pdf,success,,95.0,30.0,股票投资比例的变动范围为：基金资产净值的30%-95%,2023-06-07,股票投资比例的变动范围为:基金资产净值的30%-95%,1,0274c4ecace303430ed6daf38138401fa32295aacb1a8e75b8f607641bdabf28,n1-0274c4ecace303430ed6daf38138401fa32295aacb1a8e75b8f607641bdabf28,51
,16,163302_904200.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 30.0, 'evidence': '股票投资比例的变动范围为：基金资产净值的30%-95%', 'known_at': '2023-06-08', 'report_code': 'FA020020', 'report_name': '摩根士丹利资源优选混合型证券投资基金(LOF) 基金合同更新', 'share_code': '163302', 'source_document': '163302_904200.pdf', 'upload_info_id': '904200'}",,FA020020,摩根士丹利资源优选混合型证券投资基金(LOF) 基金合同更新,163302,904200,investment_range,股票投资比例的变动范围为：基金资产净值的30%-95%,163302_904200.pdf,success,,95.0,30.0,股票投资比例的变动范围为：基金资产净值的30%-95%,2023-06-08,股票投资比例的变动范围为:基金资产净值的30%-95%,1,0274c4ecace303430ed6daf38138401fa32295aacb1a8e75b8f607641bdabf28,n1-0274c4ecace303430ed6daf38138401fa32295aacb1a8e75b8f607641bdabf28,51
,16,163302_904537.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 30.0, 'evidence': '股票投资比例的变动范围为：基金资产净值的30%-95%', 'known_at': '2023-06-09', 'report_code': 'FA010030', 'report_name': '摩根士丹利资源优选混合型证券投资基金(LOF) 招募说明书更新', 'share_code': '163302', 'source_document': '163302_904537.pdf', 'upload_info_id': '904537'}",,FA010030,摩根士丹利资源优选混合型证券投资基金(LOF) 招募说明书更新,163302,904537,investment_range,股票投资比例的变动范围为：基金资产净值的30%-95%,163302_904537.pdf,success,,95.0,30.0,股票投资比例的变动范围为：基金资产净值的30%-95%,2023-06-09,股票投资比例的变动范围为:基金资产净值的30%-95%,1,0274c4ecace303430ed6daf38138401fa32295aacb1a8e75b8f607641bdabf28,n1-0274c4ecace303430ed6daf38138401fa32295aacb1a8e75b8f607641bdabf28,51
,16,163302_967829.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 30.0, 'evidence': '股票投资比例的变动范围为：基金资产净值的30%-95%', 'known_at': '2023-09-01', 'report_code': 'FA010030', 'report_name': '摩根士丹利资源优选混合型证券投资基金(LOF) 招募说明书更新', 'share_code': '163302', 'source_document': '163302_967829.pdf', 'upload_info_id': '967829'}",,FA010030,摩根士丹利资源优选混合型证券投资基金(LOF) 招募说明书更新,163302,967829,investment_range,股票投资比例的变动范围为：基金资产净值的30%-95%,163302_967829.pdf,success,,95.0,30.0,股票投资比例的变动范围为：基金资产净值的30%-95%,2023-09-01,股票投资比例的变动范围为:基金资产净值的30%-95%,1,0274c4ecace303430ed6daf38138401fa32295aacb1a8e75b8f607641bdabf28,n1-0274c4ecace303430ed6daf38138401fa32295aacb1a8e75b8f607641bdabf28,51
,16,163302_980691.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 30.0, 'evidence': '股票投资比例的变动范围为：基金资产净值的30%-95%', 'known_at': '2023-10-14', 'report_code': 'FA020020', 'report_name': '摩根士丹利资源优选混合型证券投资基金(LOF) 基金合同更新', 'share_code': '163302', 'source_document': '163302_980691.pdf', 'upload_info_id': '980691'}",,FA020020,摩根士丹利资源优选混合型证券投资基金(LOF) 基金合同更新,163302,980691,investment_range,股票投资比例的变动范围为：基金资产净值的30%-95%,163302_980691.pdf,success,,95.0,30.0,股票投资比例的变动范围为：基金资产净值的30%-95%,2023-10-14,股票投资比例的变动范围为:基金资产净值的30%-95%,1,0274c4ecace303430ed6daf38138401fa32295aacb1a8e75b8f607641bdabf28,n1-0274c4ecace303430ed6daf38138401fa32295aacb1a8e75b8f607641bdabf28,51
,16,163302_981173.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 30.0, 'evidence': '股票投资比例的变动范围为：基金资产净值的30%-95%', 'known_at': '2023-10-17', 'report_code': 'FA010030', 'report_name': '摩根士丹利资源优选混合型证券投资基金(LOF) 招募说明书更新', 'share_code': '163302', 'source_document': '163302_981173.pdf', 'upload_info_id': '981173'}",,FA010030,摩根士丹利资源优选混合型证券投资基金(LOF) 招募说明书更新,163302,981173,investment_range,股票投资比例的变动范围为：基金资产净值的30%-95%,163302_981173.pdf,success,,95.0,30.0,股票投资比例的变动范围为：基金资产净值的30%-95%,2023-10-17,股票投资比例的变动范围为:基金资产净值的30%-95%,1,0274c4ecace303430ed6daf38138401fa32295aacb1a8e75b8f607641bdabf28,n1-0274c4ecace303430ed6daf38138401fa32295aacb1a8e75b8f607641bdabf28,51
,16,163302_1008984.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 30.0, 'evidence': '股票投资比例的变动范围为：基金资产净值的30%-95%', 'known_at': '2023-12-13', 'report_code': 'FA010030', 'report_name': '摩根士丹利资源优选混合型证券投资基金(LOF) 招募说明书更新', 'share_code': '163302', 'source_document': '163302_1008984.pdf', 'upload_info_id': '1008984'}",,FA010030,摩根士丹利资源优选混合型证券投资基金(LOF) 招募说明书更新,163302,1008984,investment_range,股票投资比例的变动范围为：基金资产净值的30%-95%,163302_1008984.pdf,success,,95.0,30.0,股票投资比例的变动范围为：基金资产净值的30%-95%,2023-12-13,股票投资比例的变动范围为:基金资产净值的30%-95%,1,0274c4ecace303430ed6daf38138401fa32295aacb1a8e75b8f607641bdabf28,n1-0274c4ecace303430ed6daf38138401fa32295aacb1a8e75b8f607641bdabf28,51
,16,163302_1136196.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 30.0, 'evidence': '股票投资比例的变动范围为：基金资产净值的30%-95%', 'known_at': '2024-08-08', 'report_code': 'FA010030', 'report_name': '摩根士丹利资源优选混合型证券投资基金(LOF) 招募说明书更新', 'share_code': '163302', 'source_document': '163302_1136196.pdf', 'upload_info_id': '1136196'}",,FA010030,摩根士丹利资源优选混合型证券投资基金(LOF) 招募说明书更新,163302,1136196,investment_range,股票投资比例的变动范围为：基金资产净值的30%-95%,163302_1136196.pdf,success,,95.0,30.0,股票投资比例的变动范围为：基金资产净值的30%-95%,2024-08-08,股票投资比例的变动范围为:基金资产净值的30%-95%,1,0274c4ecace303430ed6daf38138401fa32295aacb1a8e75b8f607641bdabf28,n1-0274c4ecace303430ed6daf38138401fa32295aacb1a8e75b8f607641bdabf28,51
,16,163302_1330046.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 30.0, 'evidence': '股票投资比例的变动范围为：基金资产净值的30%-95%', 'known_at': '2025-08-01', 'report_code': 'FA010030', 'report_name': '摩根士丹利资源优选混合型证券投资基金(LOF) 招募说明书更新', 'share_code': '163302', 'source_document': '163302_1330046.pdf', 'upload_info_id': '1330046'}",,FA010030,摩根士丹利资源优选混合型证券投资基金(LOF) 招募说明书更新,163302,1330046,investment_range,股票投资比例的变动范围为：基金资产净值的30%-95%,163302_1330046.pdf,success,,95.0,30.0,股票投资比例的变动范围为：基金资产净值的30%-95%,2025-08-01,股票投资比例的变动范围为:基金资产净值的30%-95%,1,0274c4ecace303430ed6daf38138401fa32295aacb1a8e75b8f607641bdabf28,n1-0274c4ecace303430ed6daf38138401fa32295aacb1a8e75b8f607641bdabf28,51
,16,163302_1353609.pdf,success,"{'effective_date': None, 'equity_max_pct': 95.0, 'equity_min_pct': 30.0, 'evidence': '股票投资比例的变动范围为：基金资产净值的30%-95%', 'known_at': '2025-09-08', 'report_code': 'FA020020', 'report_name': '摩根士丹利资源优选混合型证券投资基金(LOF) 基金合同更新', 'share_code': '163302', 'source_document': '163302_1353609.pdf', 'upload_info_id': '1353609'}",,FA020020,摩根士丹利资源优选混合型证券投资基金(LOF) 基金合同更新,163302,1353609,investment_range,股票投资比例的变动范围为：基金资产净值的30%-95%,163302_1353609.pdf,success,,95.0,30.0,股票投资比例的变动范围为：基金资产净值的30%-95%,2025-09-08,股票投资比例的变动范围为:基金资产净值的30%-95%,1,0274c4ecace303430ed6daf38138401fa32295aacb1a8e75b8f607641bdabf28,n1-0274c4ecace303430ed6daf38138401fa32295aacb1a8e75b8f607641bdabf28,51
