share_code,name,fund_type,status,inception_date,end_date,known_at,source,family_id,end_known_at,source_ts_code,canonical_fund_id,is_representative
159752,申万菱信中证内地新能源主题ETF,指数型-股票,存续,2021-07-20,,2021-07-20,tushare_fund_basic,申万菱信基金管理有限公司,,159752.SZ,159752,True
159755,广发国证新能源车电池ETF,指数型-股票,存续,2021-06-15,,2021-06-15,tushare_fund_basic,广发基金管理有限公司,,159755.SZ,159755,True
159756,中银证券国证新能源车电池ETF,指数型-股票,发行,2021-11-12,,2021-11-12,tushare_fund_basic,中银证券,,159756.OF,159756,True
159757,景顺长城国证新能源车电池ETF,指数型-股票,存续,2021-07-21,,2021-07-21,tushare_fund_basic,景顺长城基金管理有限公司,,159757.SZ,159757,True
159758,华夏中证红利质量ETF,指数型-股票,存续,2021-12-20,,2021-12-20,tushare_fund_basic,华夏基金管理有限公司,,159758.SZ,159758,True
159760,泰康国证公共卫生与医疗健康ETF,指数型-股票,存续,2021-12-06,,2021-12-06,tushare_fund_basic,泰康基金管理有限公司,,159760.SZ,159760,True
159761,国泰中证新材料主题ETF,指数型-股票,存续,2021-11-24,,2021-11-24,tushare_fund_basic,国泰基金管理有限公司,,159761.SZ,159761,True
159763,建信中证新材料主题ETF,指数型-股票,存续,2021-08-19,,2021-08-19,tushare_fund_basic,建信基金管理有限责任公司,,159763.SZ,159763,True
159766,富国中证旅游主题ETF,指数型-股票,存续,2021-07-15,,2021-07-15,tushare_fund_basic,富国基金管理有限公司,,159766.SZ,159766,True
159767,兴银国证新能源车电池ETF,指数型-股票,存续,2021-08-06,,2021-08-06,tushare_fund_basic,兴银基金管理有限责任公司,,159767.SZ,159767,True
159768,银华中证内地地产主题ETF,指数型-股票,存续,2022-01-27,,2022-01-27,tushare_fund_basic,银华基金管理股份有限公司,,159768.SZ,159768,True
159769,银华中证消费电子主题ETF,指数型-股票,清盘,2022-02-18,2024-07-10,2022-02-18,tushare_fund_basic,银华基金管理股份有限公司,2024-07-10,159769.SZ,159769,True
159770,天弘中证机器人ETF,指数型-股票,存续,2021-10-26,,2021-10-26,tushare_fund_basic,天弘基金管理有限公司,,159770.SZ,159770,True
159773,华泰柏瑞创业板科技ETF,指数型-股票,存续,2021-09-23,,2021-09-23,tushare_fund_basic,华泰柏瑞基金管理有限公司,,159773.SZ,159773,True
159775,建信国证新能源车电池ETF,指数型-股票,存续,2022-01-07,,2022-01-07,tushare_fund_basic,建信基金管理有限责任公司,,159775.SZ,159775,True
159776,银华中证港股通医药卫生综合ETF,指数型-海外股票,存续,2022-03-07,,2022-03-07,tushare_fund_basic,银华基金管理股份有限公司,,159776.SZ,159776,True
159777,国联安创业板科技ETF,指数型-股票,存续,2021-09-27,,2021-09-27,tushare_fund_basic,国联安基金管理有限公司,,159777.SZ,159777,True
159778,鹏华中证工业互联网主题ETF,指数型-股票,存续,2022-01-25,,2022-01-25,tushare_fund_basic,鹏华基金管理有限公司,,159778.SZ,159778,True
159779,招商中证消费电子主题ETF,指数型-股票,存续,2021-11-18,,2021-11-18,tushare_fund_basic,招商基金管理有限公司,,159779.SZ,159779,True
159780,南方中证科创创业50ETF,指数型-股票,存续,2021-06-24,,2021-06-24,tushare_fund_basic,南方基金管理股份有限公司,,159780.SZ,159780,True
159781,易方达中证科创创业50ETF,指数型-股票,存续,2021-06-28,,2021-06-28,tushare_fund_basic,易方达基金管理有限公司,,159781.SZ,159781,True
159782,银华中证科创创业50ETF,指数型-股票,存续,2021-06-29,,2021-06-29,tushare_fund_basic,银华基金管理股份有限公司,,159782.SZ,159782,True
159783,华夏中证科创创业50ETF,指数型-股票,存续,2021-06-24,,2021-06-24,tushare_fund_basic,华夏基金管理有限公司,,159783.SZ,159783,True
159786,银华中证虚拟现实主题ETF,指数型-股票,存续,2021-07-29,,2021-07-29,tushare_fund_basic,银华基金管理股份有限公司,,159786.SZ,159786,True
159787,易方达中证全指建筑材料ETF,指数型-股票,存续,2022-03-04,,2022-03-04,tushare_fund_basic,易方达基金管理有限公司,,159787.SZ,159787,True
159788,易方达中证港股通中国100ETF,指数型-海外股票,存续,2022-02-22,,2022-02-22,tushare_fund_basic,易方达基金管理有限公司,,159788.SZ,159788,True
159789,建信中证饮料主题ETF,指数型-股票,清盘,2021-11-25,2023-10-25,2021-11-25,tushare_fund_basic,建信基金管理有限责任公司,2023-10-25,159789.SZ,159789,True
159790,华夏中证内地低碳经济主题ETF,指数型-股票,存续,2021-07-30,,2021-07-30,tushare_fund_basic,华夏基金管理有限公司,,159790.SZ,159790,True
159791,华夏沪深300ESG基准ETF,指数型-股票,存续,2022-02-24,,2022-02-24,tushare_fund_basic,华夏基金管理有限公司,,159791.SZ,159791,True
159792,富国中证港股通互联网ETF,指数型-海外股票,存续,2021-09-15,,2021-09-15,tushare_fund_basic,富国基金管理有限公司,,159792.SZ,159792,True
159793,平安中证沪港深线上消费主题ETF,指数型-股票,存续,2021-11-09,,2021-11-09,tushare_fund_basic,平安基金管理有限公司,,159793.SZ,159793,True
159795,汇添富中证智能汽车主题ETF,指数型-股票,存续,2022-01-27,,2022-01-27,tushare_fund_basic,汇添富基金管理股份有限公司,,159795.SZ,159795,True
159796,汇添富中证电池主题ETF,指数型-股票,存续,2022-03-03,,2022-03-03,tushare_fund_basic,汇添富基金管理股份有限公司,,159796.SZ,159796,True
159797,汇添富中证全指医疗器械ETF,指数型-股票,存续,2022-04-28,,2022-04-28,tushare_fund_basic,汇添富基金管理股份有限公司,,159797.SZ,159797,True
159798,易方达中证消费50ETF,指数型-股票,存续,2022-04-28,,2022-04-28,tushare_fund_basic,易方达基金管理有限公司,,159798.SZ,159798,True
159799,平安中证港股通消费主题ETF,指数型-海外股票,发行,2021-11-18,,2021-11-18,tushare_fund_basic,平安基金,,159799.OF,159799,True
159800,鹏华中证800ETF,指数型-股票,存续,2024-06-27,,2024-06-27,tushare_fund_basic,鹏华基金管理有限公司,,159800.SZ,159800,True
159801,广发国证半导体芯片ETF,指数型-股票,存续,2020-01-20,,2020-01-20,tushare_fund_basic,广发基金管理有限公司,,159801.SZ,159801,True
159802,广发中证800ETF,指数型-股票,清盘,2020-04-13,2020-09-23,2020-04-13,tushare_fund_basic,广发基金管理有限公司,2020-09-23,159802.SZ,159802,True
159803,易方达中证浙江新动能ETF(QDII),指数型-股票,清盘,2020-04-27,2021-09-28,2020-04-27,tushare_fund_basic,易方达基金管理有限公司,2021-09-28,159803.SZ,159803,True
159804,国寿安保国证创业板中盘精选88ETF,指数型-股票,存续,2020-03-04,,2020-03-04,tushare_fund_basic,国寿安保基金管理有限公司,,159804.SZ,159804,True
159805,鹏华中证传媒ETF,指数型-股票,存续,2020-03-06,,2020-03-06,tushare_fund_basic,鹏华基金管理有限公司,,159805.SZ,159805,True
159806,国泰中证新能源汽车ETF,指数型-股票,存续,2020-03-10,,2020-03-10,tushare_fund_basic,国泰基金管理有限公司,,159806.SZ,159806,True
159807,易方达中证科技50ETF,指数型-股票,存续,2020-03-16,,2020-03-16,tushare_fund_basic,易方达基金管理有限公司,,159807.SZ,159807,True
159808,融通创业板ETF,指数型-股票,存续,2020-08-05,,2020-08-05,tushare_fund_basic,融通基金管理有限公司,,159808.SZ,159808,True
159809,博时恒生沪深港通大湾区综合ETF,指数型-海外股票,清盘,2020-04-30,2021-10-21,2020-04-30,tushare_fund_basic,博时基金管理有限公司,2021-10-21,159809.SZ,159809,True
159810,浦银创业板ETF,指数型-股票,存续,2020-06-12,,2020-06-12,tushare_fund_basic,浦银基金管理有限公司,,159810.SZ,159810,True
159811,博时中证5G产业50ETF,指数型-股票,存续,2020-03-27,,2020-03-27,tushare_fund_basic,博时基金管理有限公司,,159811.SZ,159811,True
159813,鹏华国证半导体芯片ETF,指数型-股票,存续,2020-04-17,,2020-04-17,tushare_fund_basic,鹏华基金管理有限公司,,159813.SZ,159813,True
159814,西部利得创业板大盘ETF,指数型-股票,存续,2020-06-19,,2020-06-19,tushare_fund_basic,西部利得基金管理有限公司,,159814.SZ,159814,True
159815,招商中证浙江100ETF,指数型-股票,清盘,2020-08-03,2023-04-28,2020-08-03,tushare_fund_basic,招商基金管理有限公司,2023-04-28,159815.SZ,159815,True
159819,易方达中证人工智能主题ETF,指数型-股票,存续,2020-07-27,,2020-07-27,tushare_fund_basic,易方达基金管理有限公司,,159819.SZ,159819,True
159820,天弘中证500ETF,指数型-股票,存续,2020-08-07,,2020-08-07,tushare_fund_basic,天弘基金管理有限公司,,159820.SZ,159820,True
159821,中银证券创业板ETF,指数型-股票,存续,2020-09-29,,2020-09-29,tushare_fund_basic,中银国际证券股份有限公司,,159821.SZ,159821,True
159822,银华工银南方东英标普中国新经济行业ETF(QDII),指数型-海外股票,存续,2020-09-29,,2020-09-29,tushare_fund_basic,银华基金管理股份有限公司,,159822.SZ,159822,True
159823,嘉实恒生中国企业ETF(QDII),指数型-海外股票,清盘,2020-09-24,2024-08-19,2020-09-24,tushare_fund_basic,嘉实基金管理有限公司,2024-08-19,159823.SZ,159823,True
159824,博时中证新能源汽车ETF,指数型-股票,存续,2020-12-10,,2020-12-10,tushare_fund_basic,博时基金管理有限公司,,159824.SZ,159824,True
159825,富国中证农业主题ETF,指数型-股票,存续,2020-12-10,,2020-12-10,tushare_fund_basic,富国基金管理有限公司,,159825.SZ,159825,True
159827,银华中证农业主题ETF,指数型-股票,存续,2020-12-10,,2020-12-10,tushare_fund_basic,银华基金管理股份有限公司,,159827.SZ,159827,True
159828,国泰中证医疗ETF,指数型-股票,存续,2020-12-24,,2020-12-24,tushare_fund_basic,国泰基金管理有限公司,,159828.SZ,159828,True
159835,建信中证创新药产业ETF,指数型-股票,存续,2021-03-11,,2021-03-11,tushare_fund_basic,建信基金管理有限责任公司,,159835.SZ,159835,True
159836,天弘创业板300ETF,指数型-股票,存续,2021-05-11,,2021-05-11,tushare_fund_basic,天弘基金管理有限公司,,159836.SZ,159836,True
159837,易方达中证生物科技主题ETF,指数型-股票,存续,2021-01-14,,2021-01-14,tushare_fund_basic,易方达基金管理有限公司,,159837.SZ,159837,True
159838,博时中证医药50ETF,指数型-股票,存续,2021-07-22,,2021-07-22,tushare_fund_basic,博时基金管理有限公司,,159838.SZ,159838,True
159839,汇添富国证生物医药ETF,指数型-股票,存续,2021-02-01,,2021-02-01,tushare_fund_basic,汇添富基金管理股份有限公司,,159839.SZ,159839,True
159840,工银瑞信国证新能源车电池ETF,指数型-股票,存续,2021-08-05,,2021-08-05,tushare_fund_basic,工银瑞信基金管理有限公司,,159840.SZ,159840,True
159841,天弘中证全指证券公司ETF,指数型-股票,存续,2021-01-28,,2021-01-28,tushare_fund_basic,天弘基金管理有限公司,,159841.SZ,159841,True
159842,银华中证全指证券公司ETF,指数型-股票,存续,2021-03-03,,2021-03-03,tushare_fund_basic,银华基金管理股份有限公司,,159842.SZ,159842,True
159843,招商国证食品饮料行业ETF,指数型-股票,存续,2021-01-25,,2021-01-25,tushare_fund_basic,招商基金管理有限公司,,159843.SZ,159843,True
159845,华夏中证1000ETF,指数型-股票,存续,2021-03-18,,2021-03-18,tushare_fund_basic,华夏基金管理有限公司,,159845.SZ,159845,True
159846,建信中证1000ETF,指数型-股票,清盘,2021-07-29,2022-01-05,2021-07-29,tushare_fund_basic,建信基金管理有限责任公司,2022-01-05,159846.SZ,159846,True
159847,易方达中证医疗ETF,指数型-股票,存续,2021-07-08,,2021-07-08,tushare_fund_basic,易方达基金管理有限公司,,159847.SZ,159847,True
159848,国联安中证全指证券公司ETF,指数型-股票,存续,2021-02-09,,2021-02-09,tushare_fund_basic,国联安基金管理有限公司,,159848.SZ,159848,True
159849,招商中证生物科技主题ETF,指数型-股票,存续,2021-02-08,,2021-02-08,tushare_fund_basic,招商基金管理有限公司,,159849.SZ,159849,True
159850,华夏恒生中国企业ETF(QDII),指数型-海外股票,存续,2021-02-01,,2021-02-01,tushare_fund_basic,华夏基金管理有限公司,,159850.SZ,159850,True
159851,华宝中证金融科技主题ETF,指数型-股票,存续,2021-03-04,,2021-03-04,tushare_fund_basic,华宝基金管理有限公司,,159851.SZ,159851,True
159852,嘉实中证软件服务ETF,指数型-股票,存续,2021-01-29,,2021-01-29,tushare_fund_basic,嘉实基金管理有限公司,,159852.SZ,159852,True
159853,南方中证科技100ETF,指数型-股票,清盘,2021-09-29,2023-11-27,2021-09-29,tushare_fund_basic,南方基金管理股份有限公司,2023-11-27,159853.SZ,159853,True
159855,银华中证影视主题ETF,指数型-股票,存续,2021-02-09,,2021-02-09,tushare_fund_basic,银华基金管理股份有限公司,,159855.SZ,159855,True
159856,工银瑞信中证沪港深互联网ETF,指数型-股票,存续,2021-01-22,,2021-01-22,tushare_fund_basic,工银瑞信基金管理有限公司,,159856.SZ,159856,True
159857,天弘中证光伏产业ETF,指数型-股票,存续,2021-02-04,,2021-02-04,tushare_fund_basic,天弘基金管理有限公司,,159857.SZ,159857,True
159858,南方中证创新药产业ETF,指数型-股票,存续,2021-03-12,,2021-03-12,tushare_fund_basic,南方基金管理股份有限公司,,159858.SZ,159858,True
159859,天弘国证生物医药ETF,指数型-股票,存续,2021-06-24,,2021-06-24,tushare_fund_basic,天弘基金管理有限公司,,159859.SZ,159859,True
159861,国泰中证环保产业50ETF,指数型-股票,存续,2021-03-19,,2021-03-19,tushare_fund_basic,国泰基金管理有限公司,,159861.SZ,159861,True
159862,银华中证细分食品饮料产业主题ETF,指数型-股票,存续,2021-10-26,,2021-10-26,tushare_fund_basic,银华基金管理股份有限公司,,159862.SZ,159862,True
159863,鹏华中证光伏产业ETF,指数型-股票,存续,2021-02-22,,2021-02-22,tushare_fund_basic,鹏华基金管理有限公司,,159863.SZ,159863,True
159864,国泰中证光伏产业ETF,指数型-股票,存续,2021-07-28,,2021-07-28,tushare_fund_basic,国泰基金管理有限公司,,159864.SZ,159864,True
159865,国泰中证畜牧养殖ETF,指数型-股票,存续,2021-03-01,,2021-03-01,tushare_fund_basic,国泰基金管理有限公司,,159865.SZ,159865,True
159866,工银瑞信大和日经225ETF(QDII),指数型-海外股票,存续,2021-03-24,,2021-03-24,tushare_fund_basic,工银瑞信基金管理有限公司,,159866.SZ,159866,True
159867,鹏华中证畜牧养殖ETF,指数型-股票,存续,2021-02-25,,2021-02-25,tushare_fund_basic,鹏华基金管理有限公司,,159867.SZ,159867,True
159869,华夏中证动漫游戏ETF,指数型-股票,存续,2021-02-25,,2021-02-25,tushare_fund_basic,华夏基金管理有限公司,,159869.SZ,159869,True
159870,鹏华中证细分化工产业主题ETF,指数型-股票,存续,2021-02-23,,2021-02-23,tushare_fund_basic,鹏华基金管理有限公司,,159870.SZ,159870,True
159871,银华中证有色金属ETF,指数型-股票,存续,2021-03-10,,2021-03-10,tushare_fund_basic,银华基金管理股份有限公司,,159871.SZ,159871,True
159872,鹏华中证车联网主题ETF,指数型-股票,存续,2021-06-16,,2021-06-16,tushare_fund_basic,鹏华基金管理有限公司,,159872.SZ,159872,True
159873,天弘中证全指医疗保健设备与服务ETF,指数型-股票,存续,2021-03-16,,2021-03-16,tushare_fund_basic,天弘基金管理有限公司,,159873.SZ,159873,True
159875,嘉实中证新能源ETF,指数型-股票,存续,2021-08-09,,2021-08-09,tushare_fund_basic,嘉实基金管理有限公司,,159875.SZ,159875,True
159876,华宝中证有色金属ETF,指数型-股票,存续,2021-03-12,,2021-03-12,tushare_fund_basic,华宝基金管理有限公司,,159876.SZ,159876,True
159877,南方中证全指医疗保健设备与服务ETF,指数型-股票,存续,2021-10-22,,2021-10-22,tushare_fund_basic,南方基金管理股份有限公司,,159877.SZ,159877,True
159880,鹏华国证有色金属行业ETF,指数型-股票,存续,2021-03-08,,2021-03-08,tushare_fund_basic,鹏华基金管理有限公司,,159880.SZ,159880,True
159881,国泰中证有色金属ETF,指数型-股票,存续,2021-06-17,,2021-06-17,tushare_fund_basic,国泰基金管理有限公司,,159881.SZ,159881,True
159883,永赢中证全指医疗器械ETF,指数型-股票,存续,2021-04-22,,2021-04-22,tushare_fund_basic,永赢基金管理有限公司,,159883.SZ,159883,True
