date,equity,n_pos,drawdown
2021-06-23,178110.67873305536,7,-0.03143474891676179
2021-06-24,177423.5531234597,7,-0.0351713355903841
2021-06-25,178906.61517221056,7,-0.02710644933068218
2021-06-28,179782.09230433177,7,-0.02234560773307359
2021-06-29,179132.28799740953,7,-0.02587924129264474
2021-06-30,180260.80627133584,5,-0.01974236284654296
2021-07-01,180228.4985091134,5,-0.019918052345069936
2021-07-02,178563.64995255246,5,-0.028971493001583193
2021-07-05,180126.74897424475,5,-0.020471365961573285
2021-07-06,179366.83169154514,5,-0.024603793500202586
2021-07-07,180841.367576995,5,-0.016585272486858482
2021-07-08,180692.159260538,5,-0.017396666792471538
2021-07-09,180848.48365699867,5,-0.01654657526856418
2021-07-12,182159.30391726486,5,-0.00941833925519997
2021-07-13,182725.84574040707,5,-0.006337486792651559
2021-07-14,182214.3179906471,5,-0.009119172915609153
2021-07-15,183593.2533475823,5,-0.0016205272436154994
2021-07-16,183056.8769026838,5,-0.004537340484257024
2021-07-19,182954.60181377188,5,-0.005093512061818739
2021-07-20,183166.80866284925,5,-0.0039395319550658
2021-07-21,185454.8621076732,5,0.0
2021-07-22,185810.6864683486,5,0.0
2021-07-23,184429.75914058316,5,-0.007431904773683051
2021-07-26,182215.98742160405,5,-0.01934602963407539
2021-07-27,179424.14935517602,5,-0.03437120455534448
2021-07-28,178531.5513545345,5,-0.039175007918901716
2021-07-29,181231.63284232607,5,-0.024643650551296692
2021-07-30,180895.66014136182,5,-0.026451795751930685
2021-08-02,183546.48275186046,5,-0.012185540883160373
2021-08-03,181854.7783379078,5,-0.021289992549027414
2021-08-04,183710.21068065695,5,-0.011304386349433426
2021-08-05,183397.6630318213,5,-0.012986462094247364
2021-08-06,183068.683683527,5,-0.01475697031714418
2021-08-09,183133.79483858816,5,-0.014406553684502055
2021-08-10,184295.17199316385,5,-0.00815622881541267
2021-08-11,184382.51525020093,5,-0.007686162972068589
2021-08-12,185187.0297695297,5,-0.0033564092069867657
2021-08-13,185014.62816890812,5,-0.0042842438966829155
2021-08-16,184281.97478524782,5,-0.008227253836453507
2021-08-17,181235.1162781936,5,-0.024624903320264235
2021-08-18,181952.03763738705,5,-0.020766560332464157
2021-08-19,182551.44186449604,5,-0.01754067360602407
2021-08-20,181357.16357811,5,-0.023968066502984664
2021-08-23,183977.08431147266,5,-0.0098681200297287
2021-08-24,185339.12225639843,5,-0.0025378745480847398
2021-08-25,186144.7075870714,5,0.0
2021-08-26,184562.87402093067,5,-0.008497870214229986
2021-08-27,185577.46606274522,5,-0.0030473148104994685
2021-08-30,186240.77098294644,5,0.0
2021-08-31,186378.3523270336,5,0.0
2021-09-01,185471.46661293163,5,-0.0048658318027764436
2021-09-02,186519.6849873566,5,0.0
2021-09-03,185599.4202821343,5,-0.004933874434136509
2021-09-06,187532.01472572322,5,0.0
2021-09-07,189210.08468082728,5,0.0
2021-09-08,188573.22346746468,5,-0.003365894658505675
2021-09-09,188922.8080614308,5,-0.0015182944391207709
2021-09-10,189210.8217707005,5,0.0
2021-09-13,189541.68684901245,5,0.0
2021-09-14,189000.14582332474,5,-0.0028571077671113443
2021-09-15,189040.4137158788,5,-0.00264465902708233
2021-09-16,186795.7458965468,5,-0.014487266617253636
2021-09-17,187455.07307833838,5,-0.011008732724512749
2021-09-22,187391.71549058298,5,-0.01134300002374733
2021-09-23,187012.0903905073,5,-0.013345858109410025
2021-09-24,185923.28293459932,5,-0.019090280215219968
