code,name,ftype,channel,S_total,rating,F_value,val_pct,trend_ok,trend_ma20,bonus,F_alpha,ir_winrate,down_capture,F_momentum,mom_4m1m,mom_7m1m,rank4,rank7,scale,tenure_days,is_passive,penalty_str,water,weights_mode,last_date,error
006430,凯石澜龙头经济一年持有混合,混合型-偏股,右侧,32.7,Sell/Avoid 红灯,0.0,0.7652,False,False,0,87.1,0.645,0.818,42.0,0.5075,0.5272,0.5446153846153846,0.46923076923076923,1.68,514,False,经理任期1年(归因平滑16%)(-16%); 回撤比值1.30(平滑5%)(-5%),0.839,标准,2026-07-31,
002145,诺安景鑫灵活配置混合,混合型-灵活,右侧,32.6,Sell/Avoid 红灯,0.0,0.7673,False,False,0,93.2,0.71,0.786,0.0,0.2306,0.4518,0.2923076923076923,0.39384615384615385,0.79,4166,False,,0.839,标准,2026-07-31,
009892,富国成长策略混合A,混合型-偏股,右侧,32.6,Sell/Avoid 红灯,0.0,0.7618,False,False,0,69.7,0.71,0.966,40.6,0.4893,0.5669,0.5153846153846153,0.5015384615384615,36.33,3630,False,回撤比值1.31(平滑6%)(-6%),0.839,标准,2026-07-31,
010350,景顺长城品质长青混合A,混合型-偏股,右侧,32.5,Sell/Avoid 红灯,0.0,0.7563,False,False,0,93.0,0.774,0.812,0.0,0.265,0.1256,0.30615384615384617,0.25076923076923074,45.41,2705,False,,0.839,标准,2026-07-31,
021647,东方红动力领航混合A,混合型-偏股,新星,32.5,Sell/Avoid 红灯,0.0,0.7598,False,False,0,93.0,0.857,0.82,0.0,0.2892,0.3137,0.32,0.2923076923076923,1.92,3979,False,,0.839,标准,2026-07-31,
015336,嘉实中证芯片产业指数发起式A,指数型-股票,右侧,32.5,Sell/Avoid 红灯,0.0,0.7689,False,False,0,29.8,0.548,1.226,95.8,0.6184,0.7368,0.6876923076923077,0.6846153846153846,3.3,260,True,回撤比值1.31(平滑6%)(-6%),0.839,标准,2026-07-31,
009217,博时荣丰回报灵活配置混合A,混合型-灵活,右侧,32.4,Sell/Avoid 红灯,0.0,0.761,False,False,0,73.2,0.548,0.805,37.8,0.4518,0.6124,0.4676923076923077,0.5507692307692308,1.39,2468,False,回撤比值1.35(平滑8%)(-8%),0.839,标准,2026-07-31,
501082,博时科创主题灵活配置混合(LOF)A,混合型-灵活,右侧,32.4,Sell/Avoid 红灯,0.0,0.7661,False,False,0,31.2,0.548,1.159,100.0,0.6248,0.8117,0.7076923076923077,0.7692307692307693,7.62,2011,False,回撤比值1.39(平滑10%)(-10%),0.839,标准,2026-07-31,
002152,华宝核心优势混合A,混合型-灵活,右侧,32.3,Sell/Avoid 红灯,0.0,0.7527,False,False,0,92.2,0.774,0.822,0.0,0.3256,0.3484,0.3476923076923077,0.3230769230769231,24.03,1675,False,,0.839,标准,2026-07-31,
015143,中欧智能制造混合A,混合型-偏股,右侧,32.2,Sell/Avoid 红灯,0.0,0.7607,False,False,0,92.6,0.645,0.678,0.0,0.2866,0.3215,0.31846153846153846,0.29846153846153844,3.24,2361,False,回撤比值1.21(平滑1%)(-1%),0.839,标准,2026-07-31,
011399,汇添富数字未来混合A,混合型-偏股,右侧,32.2,Sell/Avoid 红灯,0.0,0.7629,False,False,0,30.8,0.548,1.173,100.0,0.7518,0.7607,0.8384615384615385,0.7107692307692308,94.63,1091,False,回撤比值1.40(平滑10%)(-10%),0.839,标准,2026-07-31,
014807,宏利景气智选18个月持有混合A,混合型-偏股,右侧,32.2,Sell/Avoid 红灯,0.0,0.7618,False,False,0,89.8,0.677,0.814,30.5,0.4651,0.5235,0.4876923076923077,0.4623076923076923,1.35,1336,False,回撤比值1.55(平滑18%)(-18%),0.839,标准,2026-07-31,
010421,海富通消费优选混合A,混合型-偏股,右侧,32.2,Sell/Avoid 红灯,0.0,0.7429,True,True,0,91.9,0.645,0.718,0.0,0.2092,0.2384,0.28692307692307695,0.2723076923076923,5.98,1213,False,,0.839,标准,2026-07-31,
007113,永赢高端制造混合A,混合型-偏股,右侧,32.2,Sell/Avoid 红灯,0.0,0.7633,False,False,0,45.0,0.645,1.197,91.4,0.6283,0.6637,0.7169230769230769,0.6061538461538462,7.41,1154,False,回撤比值1.53(平滑16%)(-16%),0.839,标准,2026-07-31,
006265,红土创新新科技股票A,股票型,右侧,32.2,Sell/Avoid 红灯,0.0,0.7648,False,False,0,46.6,0.677,1.263,100.0,0.7571,1.1146,0.84,0.96,21.93,4091,False,回撤比值1.64(平滑22%)(-22%),0.839,标准,2026-07-31,
001753,红土创新新兴产业混合A,混合型-灵活,右侧,32.1,Sell/Avoid 红灯,0.0,0.7638,False,False,0,41.0,0.613,1.219,100.0,0.7436,0.9835,0.8338461538461538,0.9046153846153846,57.47,1713,False,回撤比值1.57(平滑18%)(-18%),0.839,标准,2026-07-31,
020476,泰康半导体量化选股股票发起式A,股票型,新星,32.1,Sell/Avoid 红灯,0.0,0.7705,False,False,0,55.0,0.85,1.1,100.0,0.6539,0.8038,0.7415384615384616,0.7553846153846154,5.1,787,False,经理任期2年(归因平滑8%)(-8%); 回撤比值1.62(平滑21%)(-21%),0.839,标准,2026-07-31,
001613,长城久祥混合A,混合型-灵活,右侧,32.0,Sell/Avoid 红灯,0.0,0.7605,False,False,0,59.5,0.645,1.003,89.3,0.6267,0.6508,0.7138461538461538,0.5938461538461538,2.18,2671,False,回撤比值1.72(平滑26%)(-26%),0.839,标准,2026-07-31,
011369,华商均衡成长混合A,混合型-偏股,右侧,32.0,Sell/Avoid 红灯,0.0,0.7625,False,False,0,59.5,0.516,0.874,100.0,0.9598,1.2454,0.9769230769230769,0.9892307692307692,90.16,516,False,经理任期1年(归因平滑16%)(-16%); 回撤比值1.54(平滑17%)(-17%),0.839,标准,2026-07-31,
020478,中欧中证芯片产业指数发起A,指数型-股票,新星,31.9,Sell/Avoid 红灯,0.0,0.7691,False,False,0,49.7,0.783,1.28,100.0,0.6247,0.7473,0.7061538461538461,0.7,4.35,929,True,回撤比值1.70(平滑25%)(-25%),0.839,标准,2026-07-31,
001412,德邦鑫星价值灵活配置混合A,混合型-灵活,右侧,31.9,Sell/Avoid 红灯,0.0,0.7601,False,False,0,99.7,0.871,0.523,30.7,0.4627,0.5303,0.48307692307692307,0.4707692307692308,33.66,1012,False,经理任期2年(归因平滑2%)(-2%); 回撤比值1.67(平滑23%)(-23%),0.839,标准,2026-07-31,
050022,博时回报混合,混合型-灵活,右侧,31.8,Sell/Avoid 红灯,0.0,0.762,False,False,0,43.5,0.613,1.13,73.8,0.5855,0.6507,0.6323076923076923,0.5923076923076923,8.47,3496,False,回撤比值1.31(平滑6%)(-6%),0.839,标准,2026-07-31,
012550,华宝中证电子50ETF联接A,指数型-股票,右侧,31.7,Sell/Avoid 红灯,0.0,0.766,False,False,0,54.0,0.677,1.066,51.1,0.5397,0.5625,0.5753846153846154,0.49538461538461537,0.61,437,True,,0.839,标准,2026-07-31,
020853,大成中证芯片产业指数发起式A,指数型-股票,新星,31.6,Sell/Avoid 红灯,0.0,0.7684,False,False,0,49.8,0.8,1.295,100.0,0.6257,0.7464,0.7123076923076923,0.6953846153846154,1.41,1125,True,回撤比值1.71(平滑26%)(-26%),0.839,标准,2026-07-31,
008889,银华中证5G通信主题ETF联接A,指数型-股票,右侧,31.6,Sell/Avoid 红灯,0.0,0.7607,False,False,0,53.3,0.71,1.093,59.9,0.5597,0.5972,0.6,0.5292307692307693,7.68,5080,True,回撤比值1.32(平滑6%)(-6%),0.839,标准,2026-07-31,
014191,广发先进制造股票发起式A,股票型,右侧,31.6,Sell/Avoid 红灯,0.0,0.7627,False,False,0,67.9,0.677,0.968,54.2,0.4863,0.677,0.5123076923076924,0.6153846153846154,16.55,3153,False,回撤比值1.51(平滑15%)(-15%),0.839,标准,2026-07-31,
001267,宏利蓝筹混合,混合型-偏股,右侧,31.5,Sell/Avoid 红灯,0.0,0.7639,False,False,0,48.0,0.677,1.174,59.0,0.5239,0.6317,0.5646153846153846,0.5753846153846154,0.75,1336,False,,0.839,标准,2026-07-31,
010135,宏利高研发6个月持有混合A,混合型-偏股,右侧,31.5,Sell/Avoid 红灯,0.0,0.772,False,False,0,38.7,0.516,0.999,95.3,0.6592,0.6517,0.7446153846153846,0.5953846153846154,1.99,1558,False,回撤比值1.52(平滑16%)(-16%),0.839,标准,2026-07-31,
001184,易方达新常态混合A,混合型-灵活,右侧,31.5,Sell/Avoid 红灯,0.0,0.7619,False,False,0,28.9,0.548,1.363,100.0,0.8744,1.0517,0.9276923076923077,0.9384615384615385,110.79,715,False,经理任期1年(归因平滑10%)(-10%),0.839,标准,2026-07-31,
001664,平安鑫安混合A,混合型-灵活,右侧,31.5,Sell/Avoid 红灯,0.0,0.7591,False,False,0,89.9,0.613,0.398,0.0,0.0585,0.5262,0.2169230769230769,0.4676923076923077,2.94,3832,False,,0.839,标准,2026-07-31,
010377,广发价值核心混合A,混合型-偏股,右侧,31.4,Sell/Avoid 红灯,0.0,0.7603,True,True,0,89.8,0.71,0.832,0.0,0.1003,0.3016,0.24307692307692308,0.2853846153846154,21.61,2617,False,,0.839,标准,2026-07-31,
010912,国泰成长价值混合A,混合型-偏股,右侧,31.3,Sell/Avoid 红灯,0.0,0.7732,False,False,0,23.2,0.484,1.073,100.0,0.9584,0.8923,0.9753846153846154,0.8415384615384616,2.32,3897,False,回撤比值1.31(平滑6%)(-6%),0.839,标准,2026-07-31,
010646,融通价值趋势混合A,混合型-偏股,右侧,31.3,Sell/Avoid 红灯,0.0,0.7602,False,False,0,67.8,0.742,0.983,69.0,0.5884,0.604,0.6392307692307693,0.5430769230769231,0.75,1245,False,回撤比值1.67(平滑24%)(-24%),0.839,标准,2026-07-31,
008919,永赢科技驱动A,混合型-偏股,右侧,31.3,Sell/Avoid 红灯,0.0,0.7598,False,False,0,55.3,0.677,1.054,64.6,0.4916,0.7325,0.5246153846153846,0.68,45.97,3273,False,回撤比值1.44(平滑12%)(-12%),0.839,标准,2026-07-31,
002292,诺安益鑫灵活配置混合A,混合型-灵活,右侧,31.3,Sell/Avoid 红灯,0.0,0.7663,False,False,0,89.4,0.613,0.636,0.0,0.2218,0.5024,0.28923076923076924,0.44153846153846155,1.37,2214,False,,0.839,标准,2026-07-31,
015876,富国中证消费电子主题ETF发起式联接A,指数型-股票,右侧,31.3,Sell/Avoid 红灯,0.0,0.7649,False,False,0,48.1,0.645,1.112,57.7,0.5566,0.5766,0.5984615384615385,0.5138461538461538,1.24,4076,True,,0.839,标准,2026-07-31,
005186,长安鑫兴混合A,混合型-灵活,右侧,31.2,Sell/Avoid 红灯,0.0,0.747,True,True,0,98.3,0.774,0.666,0.0,-0.1011,0.1176,0.10153846153846154,0.24923076923076923,0.43,754,False,经理任期2年(归因平滑9%)(-9%),0.839,标准,2026-07-31,
167002,平安鼎越混合(LOF)A,混合型-灵活,右侧,31.1,Sell/Avoid 红灯,0.0,0.7623,False,False,0,89.0,0.774,0.854,0.0,0.1514,0.598,0.26461538461538464,0.5307692307692308,35.33,3832,False,,0.839,标准,2026-07-31,
015199,汇添富移动互联股票D,股票型,右侧,31.0,Sell/Avoid 红灯,0.0,0.7627,False,False,0,22.4,0.452,1.032,100.0,0.7313,0.7013,0.823076923076923,0.6484615384615384,6.59,2028,False,回撤比值1.31(平滑6%)(-6%),0.839,标准,2026-07-31,
008086,华夏中证5G通信主题ETF联接A,指数型-股票,右侧,31.0,Sell/Avoid 红灯,0.0,0.7608,False,False,0,49.6,0.71,1.174,64.1,0.5673,0.6129,0.6061538461538462,0.5538461538461539,38.7,3156,True,回撤比值1.34(平滑7%)(-7%),0.839,标准,2026-07-31,
017488,嘉实信息产业股票发起式A,股票型,右侧,30.9,Sell/Avoid 红灯,0.0,0.7617,False,False,0,47.8,0.677,1.182,80.7,0.5882,0.6918,0.6369230769230769,0.64,24.61,2098,False,回撤比值1.53(平滑16%)(-16%),0.839,标准,2026-07-31,
002980,华夏创新前沿股票A,股票型,右侧,30.9,Sell/Avoid 红灯,0.0,0.7606,False,False,0,39.2,0.548,1.044,71.2,0.5865,0.625,0.6338461538461538,0.5692307692307692,40.26,2323,False,回撤比值1.24(平滑2%)(-2%),0.839,标准,2026-07-31,
010155,长盛核心成长混合A,混合型-偏股,右侧,30.9,Sell/Avoid 红灯,0.0,0.7673,False,False,0,43.1,0.484,0.937,100.0,0.6142,0.8291,0.68,0.7830769230769231,0.56,254,False,经理任期0年(归因平滑23%)(-23%),0.839,标准,2026-07-31,
016007,招商中证消费电子主题ETF联接A,指数型-股票,右侧,30.8,Sell/Avoid 红灯,0.0,0.7648,False,False,0,48.7,0.645,1.102,55.2,0.5479,0.5762,0.5861538461538461,0.5123076923076924,0.37,3267,True,,0.839,标准,2026-07-31,
040025,华安科技动力混合A,混合型-偏股,右侧,30.8,Sell/Avoid 红灯,0.0,0.7636,False,False,0,49.4,0.677,1.134,55.8,0.5015,0.6431,0.54,0.5861538461538461,32.67,3585,False,回撤比值1.23(平滑1%)(-1%),0.839,标准,2026-07-31,
003586,先锋精一混合A,混合型-灵活,右侧,30.8,Sell/Avoid 红灯,0.0,0.7706,False,False,0,27.7,0.387,0.959,84.6,0.5541,0.7771,0.5953846153846154,0.7338461538461538,0.03,1313,False,,0.839,标准,2026-07-31,
008528,华泰柏瑞质量成长A,混合型-偏股,右侧,30.7,Sell/Avoid 红灯,0.0,0.7604,False,False,0,47.0,0.484,0.914,100.0,0.7935,1.0288,0.8738461538461538,0.9292307692307692,60.13,1097,False,回撤比值1.72(平滑26%)(-26%),0.839,标准,2026-07-31,
952004,国泰海通君得明混合A,混合型-偏股,右侧,30.7,Sell/Avoid 红灯,0.0,0.7637,False,False,0,77.2,0.581,0.831,14.7,0.3927,0.5507,0.39076923076923076,0.4815384615384615,17.31,1683,False,,0.839,标准,2026-07-31,
000746,招商行业精选股票基金,股票型,右侧,30.7,Sell/Avoid 红灯,0.0,0.7276,True,True,0,87.7,0.677,0.837,0.0,-0.0722,0.0611,0.12,0.22923076923076924,24.89,5136,False,,0.839,标准,2026-07-31,
013445,东财芯片A,指数型-股票,右侧,30.5,Sell/Avoid 红灯,0.0,0.7686,False,False,0,23.0,0.516,1.23,93.5,0.6163,0.725,0.6838461538461539,0.6723076923076923,1.97,410,True,回撤比值1.26(平滑3%)(-3%),0.839,标准,2026-07-31,
019426,中银数字经济混合A,混合型-偏股,新星,30.4,Sell/Avoid 红灯,0.0,0.7715,False,False,0,44.2,0.65,1.334,100.0,0.6662,0.9387,0.7538461538461538,0.8723076923076923,0.87,970,False,经理任期2年(归因平滑3%)(-3%); 回撤比值1.65(平滑22%)(-22%),0.839,标准,2026-07-31,
012837,华安CES半导体芯片行业指数发起A,指数型-股票,右侧,30.3,Sell/Avoid 红灯,0.0,0.7694,False,False,0,29.0,0.548,1.33,86.9,0.6007,0.7146,0.6538461538461539,0.6646153846153846,1.81,2099,True,回撤比值1.30(平滑5%)(-5%),0.839,标准,2026-07-31,
007872,金信稳健策略混合A,混合型-灵活,右侧,30.3,Sell/Avoid 红灯,0.0,0.7741,False,False,0,35.2,0.581,1.322,100.0,0.7704,0.8334,0.8476923076923077,0.7884615384615384,14.05,4684,False,回撤比值1.58(平滑19%)(-19%),0.839,标准,2026-07-31,
001188,鹏华改革红利股票,股票型,右侧,30.2,Sell/Avoid 红灯,0.0,0.7618,False,False,0,34.8,0.548,1.089,72.0,0.5633,0.6815,0.6030769230769231,0.6215384615384615,3.99,1815,False,,0.839,标准,2026-07-31,
016157,汇添富数字经济核心产业一年持有期混合A,混合型-偏股,右侧,30.2,Sell/Avoid 红灯,0.0,0.7636,False,False,0,48.0,0.645,1.113,58.1,0.6004,0.4988,0.6507692307692308,0.43846153846153846,1.27,1648,False,回撤比值1.27(平滑4%)(-4%),0.839,标准,2026-07-31,
002560,诺安和鑫混合A,混合型-灵活,右侧,30.1,Sell/Avoid 红灯,0.0,0.7668,False,False,0,47.3,0.677,1.207,55.7,0.5132,0.6292,0.5476923076923077,0.5738461538461539,29.67,2214,False,回撤比值1.23(平滑1%)(-1%),0.839,标准,2026-07-31,
009808,易方达创新成长混合,混合型-偏股,右侧,30.1,Sell/Avoid 红灯,0.0,0.7659,False,False,0,24.4,0.516,1.163,100.0,0.7218,0.8164,0.8153846153846154,0.7738461538461539,46.19,1564,False,回撤比值1.41(平滑10%)(-10%),0.839,标准,2026-07-31,
007305,国联安新科技混合,混合型-偏股,右侧,30.1,Sell/Avoid 红灯,0.0,0.7653,False,False,0,15.0,0.387,1.04,100.0,0.7006,0.8631,0.7930769230769231,0.8123076923076923,1.54,2501,False,回撤比值1.21(平滑1%)(-1%),0.839,标准,2026-07-31,
007817,国泰中证全指通信设备ETF联接A,指数型-股票,右侧,30.1,Sell/Avoid 红灯,0.0,0.7599,False,False,0,72.7,0.71,0.949,32.2,0.4741,0.5133,0.5023076923076923,0.45384615384615384,23.62,4584,True,回撤比值1.40(平滑10%)(-10%),0.839,标准,2026-07-31,
011488,申万菱信乐享混合A,混合型-偏股,右侧,30.0,Sell/Avoid 红灯,0.0,0.7681,False,False,0,14.3,0.387,1.047,100.0,0.6254,0.9458,0.7107692307692308,0.8784615384615385,10.9,5116,False,,0.839,标准,2026-07-31,
007346,易方达科技创新混合A,混合型-偏股,右侧,29.9,Sell/Avoid 红灯,0.0,0.7633,False,False,0,44.0,0.516,0.968,66.2,0.5682,0.6249,0.6076923076923076,0.5676923076923077,34.02,2652,False,回撤比值1.33(平滑6%)(-6%),0.839,标准,2026-07-31,
012696,同泰数字经济股票A,股票型,右侧,29.8,Sell/Avoid 红灯,0.0,0.7624,False,False,0,55.6,0.71,1.066,100.0,0.7054,0.8678,0.796923076923077,0.816923076923077,2.13,447,False,经理任期1年(归因平滑18%)(-18%); 回撤比值1.57(平滑18%)(-18%),0.839,标准,2026-07-31,
001060,前海开源高端装备制造混合A,混合型-灵活,右侧,29.7,Sell/Avoid 红灯,0.0,0.7752,False,False,0,28.3,0.452,0.992,100.0,0.9718,1.0502,0.9861538461538462,0.936923076923077,4.07,2762,False,回撤比值1.50(平滑15%)(-15%),0.839,标准,2026-07-31,
015096,东财数字经济混合A,混合型-偏股,右侧,29.7,Sell/Avoid 红灯,0.0,0.7611,False,False,0,49.8,0.677,1.126,100.0,0.705,0.637,0.7953846153846154,0.58,2.36,627,False,经理任期1年(归因平滑13%)(-13%); 回撤比值1.60(平滑20%)(-20%),0.839,标准,2026-07-31,
001144,大成互联网思维混合A,混合型-灵活,右侧,29.7,Sell/Avoid 红灯,0.0,0.7633,False,False,0,15.9,0.387,1.033,100.0,0.9611,1.0316,0.9784615384615385,0.9307692307692308,12.97,2014,False,回撤比值1.25(平滑3%)(-3%),0.839,标准,2026-07-31,
014317,广发价值领航一年持有混合A,混合型-偏股,右侧,29.6,Sell/Avoid 红灯,0.0,0.7533,False,False,0,84.5,0.581,0.63,0.0,0.0555,0.0456,0.21384615384615385,0.2246153846153846,8.41,1857,False,,0.839,标准,2026-07-31,
011122,汇添富ESG可持续成长股票A,股票型,右侧,29.5,Sell/Avoid 红灯,0.0,0.7568,False,False,0,84.2,0.677,0.868,0.0,0.1658,0.2742,0.26615384615384613,0.27692307692307694,20.87,2028,False,,0.839,标准,2026-07-31,
005875,易方达中盘成长混合,混合型-偏股,右侧,29.5,Sell/Avoid 红灯,0.0,0.7658,False,False,0,14.4,0.452,1.127,100.0,0.7427,0.814,0.8292307692307692,0.7723076923076924,56.3,1184,False,回撤比值1.24(平滑2%)(-2%),0.839,标准,2026-07-31,
021937,华安半导体产业股票发起式A,股票型,新星,29.4,Sell/Avoid 红灯,0.0,0.7704,False,False,0,50.0,1.0,1.532,100.0,0.6294,0.8629,0.72,0.8107692307692308,0.92,2684,False,回撤比值1.82(平滑31%)(-31%),0.839,标准,2026-07-31,
160324,华夏磐晟混合(LOF),混合型-灵活,右侧,29.3,Sell/Avoid 红灯,0.0,0.7696,False,False,0,17.2,0.419,1.044,100.0,0.9476,1.0548,0.9676923076923077,0.9415384615384615,2.51,1313,False,回撤比值1.31(平滑6%)(-6%),0.839,标准,2026-07-31,
001617,天弘中证电子ETF联接A,指数型-股票,右侧,29.3,Sell/Avoid 红灯,0.0,0.7661,False,False,0,49.2,0.774,1.458,48.4,0.5182,0.57,0.5538461538461539,0.5061538461538462,4.68,379,True,,0.839,标准,2026-07-31,
017794,交银启盛混合A,混合型-偏股,右侧,29.3,Sell/Avoid 红灯,0.0,0.7649,False,False,0,20.6,0.484,1.108,90.3,0.6388,0.6333,0.7292307692307692,0.5784615384615385,1.38,2221,False,回撤比值1.23(平滑2%)(-2%),0.839,标准,2026-07-31,
003567,华夏行业景气混合A,混合型-偏股,右侧,29.2,Sell/Avoid 红灯,0.0,0.7625,False,False,0,91.7,0.742,0.821,0.0,0.2238,0.4266,0.2907692307692308,0.3769230769230769,104.89,2196,False,回撤比值1.38(平滑9%)(-9%),0.839,标准,2026-07-31,
519172,浦银安盛睿智精选混合A,混合型-灵活,右侧,29.1,Sell/Avoid 红灯,0.0,0.773,False,False,0,11.7,0.452,1.22,100.0,0.7338,0.7734,0.8261538461538461,0.7284615384615385,0.61,2041,False,,0.839,标准,2026-07-31,
003032,平安医疗健康混合A,混合型-偏股,左侧,29.1,Sell/Avoid 红灯,37.4,0.6239,True,False,0,64.8,0.548,0.884,0.0,0.0917,-0.0209,0.23692307692307693,0.17846153846153845,17.61,4226,False,回撤比值1.66(平滑23%)(-23%),0.839,标准,2026-07-31,
014416,泰康研究精选股票发起A,股票型,右侧,29.0,Sell/Avoid 红灯,0.0,0.7617,False,False,0,58.7,0.581,0.957,57.9,0.5409,0.6108,0.5769230769230769,0.5476923076923077,3.33,1693,False,回撤比值1.55(平滑17%)(-17%),0.839,标准,2026-07-31,
008382,融通产业趋势股票A,股票型,右侧,29.0,Sell/Avoid 红灯,0.0,0.7613,False,False,0,38.7,0.581,1.127,100.0,0.803,0.8949,0.8876923076923077,0.8476923076923077,21.21,1245,False,回撤比值1.70(平滑25%)(-25%),0.839,标准,2026-07-31,
010115,易方达远见成长混合A,混合型-偏股,右侧,29.0,Sell/Avoid 红灯,0.0,0.7623,False,False,0,27.9,0.484,1.03,100.0,0.7096,0.879,0.8076923076923077,0.8292307692307692,75.73,4015,False,回撤比值1.53(平滑17%)(-17%),0.839,标准,2026-07-31,
000404,易方达新兴成长灵活配置,混合型-灵活,右侧,28.9,Sell/Avoid 红灯,0.0,0.764,False,False,0,35.0,0.581,1.506,68.8,0.5823,0.6164,0.6292307692307693,0.556923076923077,57.02,2652,False,回撤比值1.24(平滑2%)(-2%),0.839,标准,2026-07-31,
009189,华宝成长策略混合A,混合型-偏股,右侧,28.9,Sell/Avoid 红灯,0.0,0.7562,False,False,0,82.7,0.645,0.86,0.0,0.3042,0.3046,0.33076923076923076,0.2876923076923077,1.73,2523,False,,0.839,标准,2026-07-31,
009913,中信保诚成长动力混合A,混合型-偏股,右侧,28.9,Sell/Avoid 红灯,0.0,0.766,False,False,0,49.9,0.355,0.749,93.2,0.6426,0.6525,0.7323076923076923,0.5969230769230769,4.19,129,False,经理任期0年(归因平滑26%)(-26%); 回撤比值1.27(平滑4%)(-4%),0.839,标准,2026-07-31,
020630,汇添富中证芯片产业ETF发起式联接A,指数型-股票,新星,28.8,Sell/Avoid 红灯,0.0,0.7689,False,False,0,48.5,0.737,1.451,85.5,0.6005,0.7105,0.6523076923076923,0.6553846153846153,1.01,503,True,回撤比值1.70(平滑25%)(-25%),0.839,标准,2026-07-31,
006881,华宝大健康混合A,混合型-偏股,左侧,28.8,Sell/Avoid 红灯,37.0,0.628,True,False,0,57.1,0.452,0.769,0.0,0.0859,-0.0242,0.2323076923076923,0.17384615384615384,1.04,2467,False,回撤比值1.54(平滑17%)(-17%),0.839,标准,2026-07-31,
016551,诺德策略回报股票A,股票型,左侧,28.8,Sell/Avoid 红灯,32.0,0.6798,True,False,0,52.8,0.387,0.702,0.0,0.0967,-0.002,0.24,0.18923076923076923,0.05,4040,False,回撤比值1.36(平滑8%)(-8%),0.839,标准,2026-07-31,
012200,新华鑫科技3个月滚动持有灵活配置混合A,混合型-灵活,右侧,28.7,Sell/Avoid 红灯,0.0,0.774,False,False,0,19.2,0.484,1.135,100.0,0.8749,1.0689,0.9292307692307692,0.9476923076923077,0.87,3453,False,回撤比值1.39(平滑10%)(-10%),0.839,标准,2026-07-31,
012530,永赢惠添盈一年持有混合,混合型-偏股,右侧,28.6,Sell/Avoid 红灯,0.0,0.76,False,False,0,81.6,0.581,0.767,0.0,0.1896,0.3422,0.27692307692307694,0.3169230769230769,1.2,1873,False,,0.839,标准,2026-07-31,
014841,东方阿尔法医疗健康混合发起A,混合型-偏股,左侧,28.6,Sell/Avoid 红灯,38.9,0.6091,True,False,0,53.8,0.387,0.62,0.0,0.1262,-0.0178,0.25384615384615383,0.18153846153846154,0.32,977,False,经理任期2年(归因平滑3%)(-3%); 回撤比值1.48(平滑14%)(-14%),0.839,标准,2026-07-31,
007353,工银科技创新混合,混合型-偏股,右侧,28.5,Sell/Avoid 红灯,0.0,0.7671,False,False,0,57.0,0.484,0.842,34.1,0.49,0.5077,0.5169230769230769,0.44769230769230767,7.35,4002,False,,0.839,标准,2026-07-31,
016159,汇添富数字经济核心产业一年持有期混合D,混合型-偏股,右侧,28.5,Sell/Avoid 红灯,0.0,0.7636,False,False,0,44.0,0.613,1.121,57.1,0.5973,0.4943,0.6476923076923077,0.43538461538461537,0.02,1648,False,回撤比值1.28(平滑4%)(-4%),0.839,标准,2026-07-31,
005094,万家臻选混合A,混合型-偏股,右侧,28.4,Sell/Avoid 红灯,0.0,0.7401,False,False,0,90.3,0.677,0.807,0.0,0.2025,0.2265,0.28307692307692306,0.27076923076923076,22.93,4106,False,回撤比值1.40(平滑10%)(-10%),0.839,标准,2026-07-31,
014472,景顺长城远见成长混合A,混合型-偏股,右侧,28.4,Sell/Avoid 红灯,0.0,0.7569,False,False,0,60.5,0.452,0.557,29.1,0.499,0.4314,0.5353846153846153,0.38,1.37,2413,False,,0.839,标准,2026-07-31,
002938,中银证券健康产业混合,混合型-灵活,左侧,27.9,Sell/Avoid 红灯,30.1,0.6987,False,False,0,50.5,0.29,0.608,0.0,0.147,0.0395,0.2630769230769231,0.22,1.12,1257,False,回撤比值1.32(平滑6%)(-6%),0.839,标准,2026-07-31,
017639,景顺长城景气优选一年持有期混合A,混合型-偏股,右侧,27.9,Sell/Avoid 红灯,0.0,0.7695,False,False,0,67.4,0.71,0.98,17.3,0.3874,0.5698,0.3892307692307692,0.5046153846153846,1.7,5387,False,,0.839,标准,2026-07-31,
519196,万家新兴蓝筹A,混合型-灵活,右侧,27.9,Sell/Avoid 红灯,0.0,0.7411,False,False,0,85.5,0.677,0.857,0.0,0.1926,0.2071,0.2784615384615385,0.26615384615384613,29.77,4106,False,回撤比值1.33(平滑7%)(-7%),0.839,标准,2026-07-31,
021626,华富半导体产业混合发起式A,混合型-偏股,新星,27.8,Sell/Avoid 红灯,0.0,0.7701,False,False,0,47.9,0.714,1.355,100.0,0.8706,1.1152,0.9246153846153846,0.9615384615384616,0.71,1739,False,回撤比值1.87(平滑34%)(-34%),0.839,标准,2026-07-31,
016485,中欧成长先锋混合A,混合型-偏股,右侧,27.7,Sell/Avoid 红灯,0.0,0.7615,False,False,0,75.4,0.71,0.934,11.2,0.4549,0.3756,0.4707692307692308,0.33384615384615385,6.48,2001,False,回撤比值1.30(平滑5%)(-5%),0.839,标准,2026-07-31,
002810,金信转型创新成长混合发起式A,混合型-灵活,右侧,27.5,Sell/Avoid 红灯,0.0,0.7625,False,False,0,78.6,0.71,0.916,0.0,0.0767,0.295,0.22923076923076924,0.28307692307692306,1.15,1909,False,,0.839,标准,2026-07-31,
